label,review,length,positive,negative,anger,disgust,fear,sadness,surprise,good,happy
1,aaaaaaa 房价啊房价，你真残酷！连动物都开始蜗居生活了~ ~ ~,22,0,0,0,0,0,0,0,0,0
2,""" 跌“似乎成了现在社会的一个”热门“字眼，可也绝对不应该是这个”跌“法！各位，无论怎样，请珍惜生命！富士康发生"" 第10跳"" ，21岁员工身亡，内部员工暴真相热烈“祝贺”富士康“十连跳”卫冕冠军！！",67,3,0,0,0,0,0,0,1,2
0,。温总理,2,0,0,0,0,0,0,0,0,0
3,今天是一个同事在Cisco 的最后一天。他为原来的WebEx ，现在的Cisco WebEx 贡献了6年的时间，离开对他来说是个艰难的决定（我觉得）。原因其实大家心底里都知道。,53,3,1,0,1,0,0,1,2,0
0,WOW MINI 和甲虫什么时候都是最时尚的，哈哈！！,17,2,0,0,0,0,0,0,1,1
1,对金德？很纠结！希望天津赢，上海赢，金德保级成功！老天爷能听我的就好了！,25,2,0,0,0,0,0,0,1,1
0,回复太给力了，《爱情买卖》毛泽东诗词版。,12,1,0,0,0,0,0,0,1,0
0,回复菜鸟已经被宰掉鸟啊呀，错过鸟，错过鸟！什么事？围观，围观他们在造谣，不要脸的无耻之徒好了，SB 都进垃圾箱了一会儿就车去焚烧炉了按照某些人的逻辑。你说句成语，你得注明出处，否则就是抄袭。按照某些人的逻辑，你写，某某说。。。你也是抄袭，我真莫名了，别人不也是转某人的话的吗？为什么别人不是抄袭！所以，那些人就是在发泄私愤，完全是没有逻辑的小人！傻逼！！！！牛鬼蛇神！！！！！！！！,132,0,9,0,9,0,0,0,0,0
0,"“当你珍惜自己的过去，满意自己的现在，乐观自己的未来时，你就站在了生活的最高处；当你明了成功不会造就你，失败不会击垮你，平淡不会淹没你时,你就站在了生命的最高处。”",58,6,1,0,1,0,0,0,3,3
0,大红大紫` ` 狂欢狂乐,7,1,0,0,0,0,0,0,0,1
0,T T 你回南宁了我还没回去呢~ ~ 回家好好放松一下吧~ ~ 后天就要回家了...不知道这一回去什么时候还能再来...真的是又开心又难过...非常的不舍...好复杂的感觉....今晚我们又去了夜市...而且一晚上逛了3个夜市...想趁机会再次吃遍台湾的美食...睡前来个照..最近感觉又胖了..除了吃就是睡....哈哈.别笑我...,103,3,3,0,2,0,1,0,0,3
1,，给姐来本1988~,6,0,0,0,0,0,0,0,0,0
0,有一拼哦姿势百变，不知道睡觉的习惯是不是也会遗传呢？,18,0,0,0,0,0,0,0,0,0
0,我也要加入！我是小胖王！我加入和妳 一起...!!姊妹們 一起加油！要开始为新工作减肥运动，加油！,35,0,0,0,0,0,0,0,0,0
0,有无人同你讲过你同东山少爷廖寰或者系香港艺人郭政鸿生得好似样啊~ ！好看吧...這 張 大頭 照,32,1,0,0,0,0,0,0,1,0
1,风继续吹，红日，伤心太平洋，容易受伤的女人，人间，最初的梦想，。。。港台啊港台啊。。。一地鸡毛。中国的原创音乐啊，加油，一个民族始终是要有自己的魅力自己的文化啊。。。加油！华语原创音乐人！。。。被刺激到的某水在刷屏呢,75,0,2,0,1,0,1,0,0,0
0,看看QQ 看好友对我的印象。其实我想不通为什么有人会说骨感MM ，我觉得我是肉肉的那种。,30,1,0,0,0,0,0,0,1,0
1,28蚊一位，好抵啊！！！！！！！！！！再放一張 嚇 下人。,25,0,0,0,0,0,0,0,0,0
0,学习了。。各大电视台的真相。,9,1,0,0,0,0,0,0,1,0
0,我发现吧，还是我比较上相，而且嫩,12,0,0,0,0,0,0,0,0,0
3,港媒有报道《窃听风云》将拍续集，其实不是续集而是前传。说实话，听到这个消息我有点无奈，《窃听风云》、《枪王之王》再到《窃听前传》，估计到时候我们又会死一层皮～～杯具的是：这个结果还是我们一手促成的，是吧，@ 宇木林,70,1,3,0,1,0,2,0,1,0
3,虽然星期五但是似乎都不怎么开心吧，因为绿豆糕节调假这个礼拜要上7天班呢……于是乎我来讲几个笑话吧。今天早上进公司电梯门口贴着上班的安排的通知，跟爸爸说爸爸我要周末放假不想上班呢，结果中午爸爸跟我说你妈妈好像明天也不用上班列。我答道，爸爸我明天还是按要求上班吧搞特殊多不好是吧,85,1,3,0,3,0,0,0,0,1
0,我只想说这张图好好笑，都别拦着，让我好好笑一下,16,0,0,0,0,0,0,0,0,0
1,墓到底是真是假啊？不是很多专家都说是真的吗？！怎么又假了啊？！看来有时候不要太相信权威，真理就是真理，事实就是事实，不会因为某个人或某个团体而改变,47,5,1,0,1,0,0,0,5,0
0,那两个围脖每次怎样连接？一定要在收藏夹找地址吗？)哈哈，有趣。阿政不知能把我领到什么地方。-围脖草根话痨 群,36,3,0,0,0,0,0,0,2,1
0,回复宁赠友邦，毋与家奴。“亲者疏，疏者亲，亲者严，疏者宽”——这是毛泽东思想“亲者疏，疏者亲，亲者严，疏者宽”——这是毛泽东思想巴基斯坦洪灾。中国已提供了3．2亿元的援助，并还将提供2亿美元。巴灾民人均获得83元。台风袭广东省126.3万人口受灾，广东民政厅通报发放慰问资金148.2万元。人均获得1.1元，灾民表示情绪稳定。,96,4,1,0,1,0,0,0,2,2
3,这个就是我所说的位于斯里兰卡某岛，外望是海的古堡啦。全程最爱就是这个叫做galle 的海边古城。欧式的古城和中式完全不同。只可惜走得太赶太忙,42,0,1,0,0,0,1,0,0,0
0,这价格相当纠结啊。。哭我想去。。。。。纠结的票价,19,0,0,0,0,0,0,0,0,0
0,还有个肺活量大的东北人没回去呢她会去南京让你再次见识东北人的肺活量肺活量這 麼 大的萬 人合唱團 哪裡 找？答案就是?,42,1,0,0,0,0,0,0,1,0
1,今天中午神叨 叨 地跑去吃麦当当，猛然看见薯条包装上的高脂肪和高热量指数，内疚安逸了，日,29,2,1,0,0,0,1,1,0,1
1,额==他妈的日本狗...日本人都不敢看的画~ ~ 这是中国旅美画家李自健的油画——《南京大屠杀》。~ 不是中国人的就不转了！！！,43,0,1,0,1,0,0,0,0,0
2,大爱无疆，舟曲加油！,6,1,0,0,0,0,0,0,1,0
0,宇宙star 飞吻发射ing ……请注意接收~ ?_ ?,18,0,0,0,0,0,0,0,0,0
3,回复额那种学习的话像囫囵吞枣似的老师讲完有一些题目根本就不会做等慢慢熟悉了才好点。据说你们那时立体几何三周学完所有的东西，但我们这届来不及了最近在学立体几何，好吧，我承认偶的空间想象力有很大的提升空间……,60,2,1,0,1,0,0,0,2,0
3,想到我家的那两个小东西感动啊。。。有人情味滴转走。。。太有狗情味了！不收藏就太没人情味了。。。,33,1,0,0,0,0,0,0,0,1
1,打！同意的举手。昨日今日两相照无语常杀人贩毒刑案罩面，堂堂中华自己领海守疆保土被他人所擒遭此羞辱，我们却无作为。悲悲悲！美国助华抗日未占我寸土河山，宋晓军之流却誓与为敌，不惜回到中世纪与美一战。敌实就在近岸并迫近我朝，你们又在哪里？,74,4,2,0,1,1,0,0,4,0
3,为什么为什么为什么就我的星星分组找不到人了，人呢都，人呢！！！,22,0,0,0,0,0,0,0,0,0
0,呵呵，绝了！肥肉大挪移！好好笑,10,1,0,0,0,0,0,0,0,1
0,【不做道长还能做CEO 】近日，中国道教协会同意李一辞职。道长的光环虽被卸下，但世俗中的李一旗下有着一个庞大而复杂的“商业军团”，是个不折不扣的CEO 。在仙道和俗世中腾挪跌宕 ，哪一面才是他真实的一面？,66,3,2,0,2,0,0,0,3,0
3,我靠好险！！！詹姆斯我爱你！！,10,0,0,0,0,0,0,0,0,0
0,很像骆驼的双峰，在沙漠中特会行走那种动物。没空！: 花痴吧: 你以为你罩上了偶就不认识你了！,34,0,0,0,0,0,0,0,0,0
0,回复谢谢理解！唉！刚刚打开电脑想偷闲聊会的，又来客人了，没法啊，抽空吧....,26,1,0,0,0,0,0,0,1,0
0,甜静啊岩花涧草幽林路，樟仞杉耸阴暗日。潇洒自如啊[念奴娇峨眉山]西南雄峙，壮峨嵋，秀尽蓬莱仙景色。云腾霭翻兜罗棉，青山绿水胜双绝。金顶祥光，洪椿小雨，象池大坪雪。灵岩叠翠，天线一银世界。普贤善道峨嵋，万佛宗朝，晨暮钟圣积。伏虎报国僧三千，神水清音琼阁。汉晋唐宋，四面十方，独领佛音乐。武统三派，玉树临风道姑特。@ 红薯网,93,3,0,0,0,0,0,0,3,0
0,。这个阿拉蕾Cosplay 得好萌~,8,0,0,0,0,0,0,0,0,0
3,CC 联通做了个艰难的决定，如果方圆百米内检测到有移动用户将使这些用户不间断自动拨打110。。。,29,1,1,0,1,0,0,0,0,1
0,是扮鬼脸不是妆可爱····头上是圆的女同志要好好反省下！·······特别鸣谢三位最佳男配角！！,34,2,2,0,1,0,1,0,2,0
0,大美妞.呵呵...,4,1,0,0,0,0,0,0,0,1
3,我的心里很乱，一闭眼全是不想看到的画面！！！,16,0,0,0,0,0,0,0,0,0
0,千万别私奔，应该学会面对。如果可以，我也好想私奔。分享图片,17,0,2,0,2,0,0,0,0,0
3,我要啊！这么多亲来参与，真是始料未及。昨天看庚实在太累了，真心疼他，不想让他签太多（虽然我朋友给了我N 张）只有两张^ 本打算自己留一张，给大家一张，看到这么多亲来要…我…含泪送出我自己的第二张，只要是我的粉丝，并评论本条围脖即可，活动持续到周日！我…心痛死啦！！,89,2,2,0,0,0,2,0,2,0
2,先要感谢国家……,6,1,0,0,0,0,0,0,1,0
0,"如作广告,必买之咩哈～效果不错～下次我也要染～！昨天试用了LUSH 的染发砖，纯天然，自然工序麻烦些，没有化学的丝般质感染发慕斯，但也无任何高级品牌都有的刺鼻阿摩尼亚味。需要一位心灵手巧的助手，一只柠檬的汁，报纸若干，耐心适量。等待四个小时的结果是，上色不如化学品，但颜色自然润泽，气味芬芳。最重要是，头皮得解放，地球无负担！",103,11,2,0,2,0,0,0,8,3
2,旅行的意义有很多种。新生或者重叠。看不见的脚印，就踏在你的心里。那些坐在家门口凝神发呆的老人，是不是眉眼里有一道缺。每个人的心里都有一个海角七号，一个想寄却送不到的地址。,56,1,1,0,1,0,0,0,1,0
0,亲爱的你美呆了~ ~,9,1,0,0,0,0,0,0,1,0
3,"李思捷搬張 大梳化已搬到喘氣 ,最慘 要來 回斜路幾 次,真係 收買 人命…",29,0,1,0,1,0,0,0,0,0
0,"跟我贝对着干！我想德国杀进决赛，然后荷兰加冕巴西已伤了我的心,西班牙别让我哭泣。人在沈阳。",31,0,1,0,0,0,1,0,0,0
0,力宏模仿很像,4,0,0,0,0,0,0,0,0,0
0,幼儿园？。猛 洌 ?,9,0,0,0,0,0,0,0,0,0
2,悼35岁香港义工曾敏杰上周三亲自驾车前往玉树送过冬衣物时发生坠山以外，他和两名内地志愿者当场死亡，另有两人受伤。曾太没有陪灵柩回北京，而是先去玉树送衣物，圆丈夫的未了心愿。曾太说，未来会以丈夫名字设立基金继续帮助贫困儿童。三名死难者的追悼会周六在八宝山举行。,75,2,1,0,1,0,0,0,2,0
0,o ，这个东西不知道认得的人多不多？吃的。,15,0,0,0,0,0,0,0,0,0
2,听力毁了，完形毁了，阅读一般，翻译不错，作文很好……我能过么？,23,1,0,0,0,0,0,0,1,0
0,那就转锦涛并家宝阅吧！对于一个存在金融交易市场的国家而言，前后调剂工作日凑成整数假期的所谓黄金周长假作法，就是一个彻头彻尾的愚民玩笑。希望温家宝能看到这句话。,43,1,2,0,2,0,0,0,1,0
0,回复转过两次啦，这是第三世。今天被加了V ，以后发言之前先要想想好，不可冲动脱口而出了。这到底是好还是不好呢？你也有V 哇哇哇还是教授记得也有转世哈哈谢谢！被你如此长久关注，感动中！忠勇为爱国之本；孝顺为齐家之本；仁爱为接物之本；信义为立业之本；和平为处世之本；礼节为治事之本；服从为负责之本；勤俭为服务之本；整洁为强身之本；助人为快乐之本；学问为济世之本；有恒为成功之本。现为台湾青年守则，人人须知须践行。,116,10,1,0,1,0,0,0,7,3
2,...一路平安天上会幸福上善若水！９月２３日早晨９３岁的他静静地走了。蹬三轮的老人白芳礼。这位老人在７４岁以后的生命中，靠着一脚一脚地蹬三轮挣下３５万元人民币，捐给了天津的多所大学中学和小学，资助了３００多名贫困学生。他的个人生活几近乞丐，他的私有财产账单上是一个零。他的衣衫鞋帽都是他从街头路边或垃圾堆里捡来的,100,1,0,0,0,0,0,0,0,1
0,药都别停。主持人像吃了哑药，周立波像吃了春药，高晓松像吃了假药，外国达人像吃了中药，选手像吃了迷药，观众像吃了毒药。,40,1,0,0,0,0,0,0,1,0
0,【推荐活动】张亚东携红牛能量音乐计划落地麻雀瓦舍^ -^,18,1,0,0,0,0,0,0,1,0
1,想起一件往事：某年某月某日，农业部传达室，“你是哪个单位的？”“北大。”“什么北大？”“北京大学。”“北京好多大学呢，你是北京哪个大学的？”“就是北京大学。”“还想骗我！”【你是零帕族吗？】零帕族是指栖身于现代社会各种角色，承载于来自生活及工作中的各种压力，仍能保持积极乐观心态来面对的人群。该类人群并非没有压力，而是懂得化压力为无形，在物欲横流的现实生活中淡定、乐观并且积极向上地生活。深造零帕：北京的大学，其实和北大都很近。,134,5,1,0,1,0,0,0,3,2
0,回复漂亮人如其名。重庆妹子就是爽。“深圳打工妹”劉 爽，喝酒很牛，很爽！,25,1,0,0,0,0,0,0,1,0
0,虽然是辛苦的一天，可是当看到大家为了帮助那些上不起学而失学的小朋友，热情洋溢的献出自己的爱心时，突然觉得心里很温暖，趁活动快结束时，赶紧淘了双心仪的鞋哈哈,47,6,1,0,1,0,0,0,4,2
2,悲伤阿根廷，梅西哭了，老马更衣室痛哭...没有一个进球，梅西就这样告别了南非世界杯。而在德国世界杯上，他也只打入了一个进球。马拉多纳将梅西位置后撤的决定，让梅西远离球门，也远离的进球。,55,0,2,0,0,0,2,0,0,0
1,"好可爱啊If a baby can do ,why can not you ？如果宝宝能做到的，你为什么不能？",33,1,0,0,0,0,0,0,1,0
1,回复黑心的人总如此。。。抵死～热气上火。。。琴晚抵受唔住诱惑又食左榴莲，受苦噶 系my 喉咙,33,0,3,0,3,0,0,0,0,0
3,Kiss -因为是女人】还记得这段让你眼睛湿润的MV 吗，没看过的同学，你绝对要来看一下；看过的，再重温下那份感动吧。,40,0,0,0,0,0,0,0,0,0
0,真正懂爱的，会明白的。,8,1,0,0,0,0,0,0,1,0
2,我发现神马你都会说可爱可爱！瑞典_ Lovisa,14,2,0,0,0,0,0,0,2,0
0,妙不可言读书好！一生读书（散文篇）少年，被爱而孤独；青年，焦虑而孤独；中年，忙碌而孤独；老年，惦念而孤独。书啊，拥抱我吧，陪伴我孤独的人生！,48,3,7,0,1,0,6,0,3,0
3,悲，痛！呢一幕我眼泪都忍唔住我们选用了这张照片。我们未必能够看清她们的表情，但可以清楚看到她们的肢体语言……这一次的挥手告别，触动了我。,45,0,2,0,1,0,1,0,0,0
0,力导游泳技术真高！记得回来啊！还有谁敢在这儿游？.分享圖 片好熱 ...去游個 水先,27,0,0,0,0,0,0,0,0,0
0,回复我们只有保持心态了。没错，人家都是李刚！我就是强烈反对他们放那么多花炮！低碳？发发牢骚罢了，咱管的了他们？人家都是李刚！哈哈~ 亚运会干嘛搞得那么宏大？我们确实有实力已经不需要证明给别人看了。还是下点大力气改善我们的民生的好。要看到在繁华的背后还有多少贫困山区等着我们去帮扶？节省点吧。礼花就放了16万发比奥运多一倍。不值咋想的？赶超？上海世博是10万发。省下点补贴给老百我正在看《云秀》真的很感人！支持！呀，原来甄老师是潜伏的＂ 狗仔队＂ ！今天翻看手机找到一张大哥大亲热大姐大的片子发出，,158,10,4,0,3,1,0,1,8,1
0,回复我是说彭于宴我好喜欢他可爱帅阳光！噢噢噢噢！见了我就有好心情，我能不高兴吗哈哈看到你就有好心情看見 天空那道光了沒 是外星人光臨 了吧在宜蘭 我可是每天在吡 w 慕吧,64,5,0,0,0,0,0,0,2,3
0,，我德V5 德意志得志，日不落日落。求横批。,13,1,0,0,0,0,0,0,0,1
0,"我就是！嫁的那个人不一定要会甜言蜜语,但一定要有好的脾气;嫁的那个人不一定要帅气多金,但一定要有聪明的头脑和上进心;嫁的那个人一定要霸道些,会对你说你是我的,我不许别人走近你;嫁的那个人一定会在过马路时牵你的手,对你说要跟我走;嫁的那个人一定会在你累时伸出手,心疼的说抱抱。”",102,9,3,0,2,0,1,0,9,0
2,朝鲜宣布与韩国断绝所有关系。。。。。有个不祥的预感。。。。朝鲜会不会与韩国开战从而引发第三次世界大战进而导致世界灭亡？？？外星人丫。。快来接我走吧~ ~ ~ ~ ~ ~ ~ ~,61,0,1,0,0,1,0,0,0,0
0,又要录广播剧了~ 好玩~,8,1,0,0,0,0,0,0,0,1
0,还有圈子里~ (来自: ),9,0,0,0,0,0,0,0,0,0
0,在一起就得闹你，动手动脚才快活...=_ =这个叫掐死你的温柔么,22,2,0,0,0,0,0,0,1,1
2,最终你还还是变了，那么多年一起过来。我应该是那个最不想看见你变的人，但是...生活总是这样，我们都无能为力!我又何尝没有在变呢?对不起，骂了你，但是请你记得要是有一天我不骂你了，那么只有两种可能，一是你变回来了，二是我们不在是朋友了。当然这也是我最不想看到的结果!,90,1,2,0,0,0,2,0,1,0
0,万分之一啊微博粉丝过万抽iphone 活动正式开始，细则请看从10月25日开奖为开始直至有中奖者出现本次活动即终止，感谢支持我的微友。只需要评论+本微博一个你的好友即可获得参加抽奖资格，抽奖号码请点击上面细则的网址获取。祝大家好运！,67,3,0,0,0,0,0,0,2,1
3,我本来一边吃晚饭一边在看黑暗侵袭2的，吃了一会，突然发现有点恶心……,22,0,3,0,3,0,0,0,0,0
0,最近买了4台MacBook 。每台MacBook ，Apple Store 都送一台打印机和一个iPod Touch 。哈哈，我突然成了一个大苹果了。,38,1,0,0,0,0,0,0,0,1
0,中午了，也让眼睛休息一下吧~ 获得了北京市眼科研究所的健康认证的IPS 硬屏不易引起视疲劳，保护您的视力健康。秋天天气干燥，许多人常常感到眼睛不舒服，便随意用点儿眼药水缓解一下。还经常通宵达旦地在用电脑工作、看电视、上网、打游戏，对眼病预防严重忽视。中医养眼有食疗妙方，大家平时不妨试试，多多护眼，才能好好用眼。,93,7,5,0,5,0,0,0,3,4
0,无风无雨的“台风”夜，漫步在西丽“欧洲城”，也算是很享受的事情，只看看，啥也不买哦,32,1,0,0,0,0,0,0,0,1
0,迪拜COME ON ··免费入住中东地区最顶级的度假酒店！含双人往返迪拜机票及入住帝国俱乐部房三晚！只需加为粉丝，此条微博并即有机会赢取大奖。同时每日随机抽取发送10份纪念品如图（随机发送任意一件）。抢先登录酒店中文官网揭秘亚特兰蒂斯的更多精彩！,70,2,1,0,0,1,0,0,2,0
3,怎么到我肚子痛了，晕死,7,0,0,0,0,0,0,0,0,0
0,最近剪了个小丸子头发型..每个人心里都有一个小丸子。。迷迷糊糊的小丸子。。爱偷懒睡过头的小丸子。慌慌张张的小丸子。。爱爷爷的小丸子。。可爱的小丸子。。。乃们喜欢哪款呢。。抱走哇~ ~,57,2,4,0,3,1,0,0,2,0
0,喜欢扎辫子的男孩子~ Korea street style,11,1,0,0,0,0,0,0,1,0
0,尚雯婕 全英文演讲1029联合国粮食署慈善晚宴-尚雯婕 全英文演讲,15,1,0,0,0,0,0,0,1,0
3,回复我从小就是个不受人和环境影响的性格，所以比较特别，不喜欢随大流也不喜欢虚伪的一套。有时候是好事，有时候也会让人误解~ 简单很好很强大。。但是很难做到。。因为你想简单时。。。周围的人和环境让你不能简单起来。。。呜呜呜。。。。,78,5,3,0,3,0,0,0,4,2
0,属于自己的就是自己的，不是的想要也要不来“我们，不要去羡慕别人所拥有的幸福。你以为你没有的，可能在来的路上，你以为她拥有的，可能在去的途中……有的人对你好，是因为你对他好。有的人对你好，是因为懂得你的好！”,75,2,1,0,1,0,0,0,1,1
1,继续刷……@Jeresa22,6,0,0,0,0,0,0,0,0,0
1,【乱聊】我勒个去！搜狐搞得这是什么啊？老衲 真要骂街了……！给凤姐还整个美女头像呢，怎么也得给老衲 整个帅哥照片啊！还“有头有脸”……靠！,50,2,1,0,1,0,0,0,2,0
0,转！哈哈哈，小小中断一下，大家等得很急了吧，先来送上RICKY 、任贤齐、阿诚、叶波合唱心太软~ ~ ~ 掌声鼓励,38,0,0,0,0,0,0,0,0,0
1,咋还没听到炮弹落地的声捏？,10,0,0,0,0,0,0,0,0,0
0,【考虑我们公司要不要配合大潮流】久违的广播体操又回来了。从今天起，每天上午10时和下午3时，北京电台体育广播都将在调频102.5中，各播放两遍第八套广播体操的音乐。市总工会要求，2011年全市职工参与健身活动比例要达到60%以上，国有企业参与工间或工前操要达到100%，机关事业单位要达到70%,77,1,0,0,0,0,0,0,1,0
0,回复感谢你好，你的这条微博已被雨润荷香微群群主设为置顶，时间：一天(来自: )月已迷，星已稀，江枫飘飘渔火依，客船望归期。别梦残，晓风寒，执手泪眼杨柳岸，沉舟悦千帆。【双调小令客居】——酬和小令】文心水木-雨润荷香,69,1,1,0,0,0,1,0,1,0
2,好好工作，努力赚钱，争取换个大点的空间……,13,1,0,0,0,0,0,0,0,1
0,这卡片好Q 。可以变成小鸟腿么。。。我也要瘦腿~ ~ 【粗腿杀手】----站立抬臀,34,0,0,0,0,0,0,0,0,0
0,"回复白糖罐也不知道现在怎么样了,前段在网上看到他们遭遇了一些不痛快的事情3年前，初到北京。第二天就寻到798白糖罐（在798里找了近一小时才找到）。在那买了两张CD +1DVD 。其一就是“寂寞.夏.日”，另一是《中国孩子》，当晚就听了个通宵中场休息寂寞.夏.日-< 一>",94,1,3,0,0,0,3,0,0,1
3,"内牛满面！。世博期间上海将可访问Twitter ,Facebook ,Youtube ,Blogspot 等网站。其他城市地区未知。",29,0,0,0,0,0,0,0,0,0
2,四川听证突发事件征用财产案19人赞成2人反对他们能代表民意吗？还好我不是四川人~ ~,25,1,1,0,1,0,0,0,1,0
0,在昆明可以去过桥园吃过桥米线那个地方据说是过桥米线的发源地，很正宗的，香喷喷气锅鸡的鲜汤，油而不腻，端上来都不冒热气，然后下米线进去。我记得初中去的时候，和朋友都下了好几碗吃呢，现在回味起来依然会流口水的。哈哈,64,5,0,0,0,0,0,0,3,2
1,哇塞~ 男生以后5好轻易信网络美女！妆前妆后差得太离谱啦！支持原生态MM 呢個 仲厲 害...,29,2,2,0,2,0,0,0,2,0
3,"回复次性灾害，流行病爆发。有理！必转…心寄玉树，虔诚祈福…6、祈祷1234,可以，56，就别写了，哈哈，提起来给大家。1救援的同时一定要重视防止次生灾害的发生。2所有救援人员一定要注意自身的防病防护。3加强预防常见流行病的爆发。4不知预防性防病治病的常规药品是否计划运往。5我就三八的说这几句。6祈祷",93,8,2,0,0,0,2,0,6,2
0,突然发现，俺的微博出现“七连霸”——老鱼关注的粉丝恰好88个，粉丝88个，织围脖888条。有数字崇拜的人见到了应该狂喜吧：发发发发发发发。他们不管是发财还是发疯，反正发就是好的。我觉得跟“霸”更谐音，七连霸，呵呵，很好。只是，霸啥呢？,79,5,1,0,1,0,0,0,1,4
2,夫女化輕 煙 鐵 媽 媽 哭了,13,0,0,0,0,0,0,0,0,0
0,肃然起敬他砍过13个日本鬼子！看了敬礼在走!不敬礼不是中国人,19,1,1,0,1,0,0,0,1,0
0,姐妹~ ~ ~ 十年了~ ~,12,0,0,0,0,0,0,0,0,0
0,內 有...2個 !分享图片,10,0,0,0,0,0,0,0,0,0
2,南京此时狂风暴雨，一位下班回家的同事被困在路边躲雨，然后第一时间打电话回来爆料，说看到路上有个窨井盖被冲走了，好夸张,32,0,0,0,0,0,0,0,0,0
0,泽披东方福耀邦，涛声如锦恩来张。小平放歌春意暖，大千如画颂紫阳。“滚他妈的蛋，为政在清廉。”多么率真的诗句啊！你又来啦？辛苦！[粽子]【胡耀邦的饮酒歌】“酒价年年涨，酒瘾月月添。量小非君子，醉昏才算仙。滚他妈的蛋，为政在清廉。”1980年胡耀邦得知全国每年的公款宴请达到二百亿元时，既痛心公款的浪费，更忧虑有些官员究竟把多少心思用于工作。此诗也算胡耀邦有感而发吧！,118,5,3,0,2,0,1,0,3,2
3,曾经的那许多年华，给了NZ 。如今，却远离了曾经。原来的故事，原来的人，原来的房子，原来的感觉。一切从头开始。这滋味，用心痛，并不过分。我念旧。,50,4,4,0,1,0,3,4,0,0
0,唔錯 ！幾 好！哈哈~ ~ 好搞笑既电话~ 哈哈哈···好人性化····建議 停產 ?人性化电话>,37,1,0,0,0,0,0,0,0,1
3,如果都记得当年的好，事情还有回缓的余地。但如有一方忘记了，就一点办法都没有了。很多人都是你对他千般好，有一点没有做好，你其余的好处就全一笔勾销。初相遇的时候，一切都是美好的！当彼此都了解时却恶脸相向，丑态人生·······初相遇的时候，一切都是美好的，所有的时光，都是快乐的。即使偶有一些不如意的地方，也甘心消受，因为抱着憧憬，所以相信一切只会越来越好。人生若只如初见，所有往事都化为红尘一笑，只留下初见时的惊艳、倾情。,139,6,1,0,1,0,0,0,4,2
3,围巾党神马的都彪悍 起来吧兴奋屎啦屎啦!!去年那么暖的冬天我都半死半活这个冬天怎么熬!!!我要温暖啊啊啊啊极寒呐?~ ~ 惨了惨了~ god 哇~ 不会吧？千年极寒！！,61,4,0,0,0,0,0,0,2,2
1,吴先生真系MAN 爆了！好正啊d 身材..也太露了..我接受唔到咯..我都5走喇...哈哈..正阿哈哈，，剛 剛 收到朋友去?,45,3,0,0,0,0,0,0,1,2
1,ＴＭＤ 不知道那些jingcha 是怎么工作的，这种重要的事情也会搞错？。。。。。钱拿着都干什么的阿？。。。。。。。。。,44,1,0,0,0,0,0,0,1,0
0,金秋十月天蟾 京昆文化讲坛，邀请大家2010年10月23日（周六）上午10：00，走进逸夫舞台，聆听京剧旦角演员陈朝红先生深切怀念她的恩师，美人如玉—著名京剧旦角表演大师李玉茹先生的生平故事及艺术魅力！（此活动免票入场）,62,5,2,0,0,0,2,0,5,0
0,他俩真是。。。怪可惜的哈哈哈看看舒淇童鞋说二哥时候那游离的小眼神继续加油结果玩票歌手的《卡门》还比某才子《柴米》靠前两名，情何以堪~,42,1,1,0,0,0,1,0,1,0
0,回复项目刚告一段落，Boss 说，假期太多了先休休吧: )啥日子就休假？明儿就休假了,27,0,0,0,0,0,0,0,0,0
0,休息好啦～今日我睇左志明与春娇啦～～捧你场～～～宝贝昨天下完成工作回到家已經 凌晨五點 多！今天，好好休息，好好珍惜。,41,2,0,0,0,0,0,0,2,0
0,二哥的每日一照的创意相当的不错。。你可以采用。这样我们的福利每天都有。。嘿嘿。。这么多人发图片。。我也来好了。。那衣服太贵我才不买。。什么时候下定决心了再买leica ..,57,2,0,0,0,0,0,0,2,0
2,全身酸痛，打个球真不容易，身体还是欠强壮啊,12,1,0,0,0,0,0,0,1,0
0,"回复为哥们儿可两肋插刀,可放弃美猫,可不吃小鱼,可胡须湿掉,不过说好了,这顿你买单啊!哥,喝一杯,忘了那些不开心~ 朋友不开心时，需要你这样陪。",48,4,3,0,3,0,0,0,2,2
2,把你织的围脖备份一下吧。收拾好围脖卷，从此各奔东西？,16,0,0,0,0,0,0,0,0,0
0,回复也是。怕老鼠的人，胆子也可以很大的。只是怕的类型不一样这样的胆，真的可以做罐头男吗？,32,0,0,0,0,0,0,0,0,0
1,哇，好可爱的约克夏看起来好乖巧！同事家的狗狗，我……我想养了……,22,2,0,0,0,0,0,0,2,0
2,蜡烛: : : ，一起深深哀悼上海大火的死难者！也为那些身心受到伤害的幸存者祈福吧！为他们，也是为我们！,35,0,2,0,0,0,2,0,0,0
0,阳光明媚，儿子学习，我上网，开心！,10,2,1,0,1,0,0,0,1,1
0,回复坚持！我今天没睡懒觉！！Α ?、打乱人生物钟节律，长此以往会精神不振2、影响胃肠道功能，易导致慢性胃炎、溃疡病3、影响肌肉的兴奋性，起床后会感到腿酸软无力，腰部不适4、影响记忆5、周末长时间睡懒觉会导致“周末头疼”，睡懒觉会错过早餐，会造成饮食紊乱。--转,79,1,4,0,4,0,0,0,1,0
