label,review
0,应该是：“自从被得了精神病，我的精神就好多了”“自从得了精神病，我的精神就好多了”这句话在中国还是非一般地现实深刻啊。
0,狼羊来罗绅士。
2,据说不大好支持一下~ 【“冰纷万象”潮人自拍】杭州的时尚潮人们，想在“杭州万象城杯”2010亚洲冰上邀请赛现场记录自己魅力的一刻吗？8月8日-14日期间，只要你在比赛现场自拍一张，并发布1条微博（加标签，同时私信@ 青年时报），就有机会获得万象城溜冰券一张，共50个名额。赶紧行动吧！
0,回复啥意思？()
0,还是谷歌好
3,木匠老师看好，让俺鸡冻and 感动《魔术外传》的首款预告片挺不错的，估计顾长卫也拍不出《致命魔术》那种影片，看样子是个纯爱剧。这种讲江湖艺人的文艺作品总让我想起林希的小说《相士无非子》，这个要是能搬上大银幕就太棒了。
1,"那些无法无天、四处散布谣言，胡说八道、满嘴喷粪、唯恐天下不乱的坏蛋也请小心注意喽！嫖妓 逾百的市委书记---5月28日,天津市第一中级人民法院对吉林省人大常委会原副主任.原长春市委书记米凤君作出一审判决，认定米凤君犯受贿罪，判处死刑.米凤君在吉林副省级官位上长达17年，案发时卸任仅3个月."
3,接上《不做中国人的孩子》：不要做山西人的孩子，爸爸变成了一筐煤，你别再想见到他。不要做中国人的孩子，饿极了他们会把你吃掉，还不如旷野中的老山羊，为保护小羊而目露凶光。不要做中国人的孩子，爸爸妈妈都是些怯懦的人。为证明他们的铁石心肠，死到临头让领导先走！
2,着也许是关键！“副职”做什么都不能做副职热点。黄和陈读大学的女儿此前在武汉一医院就诊时离奇死亡，黄陈夫妇认为是医疗事故，医院辩称不是。至今无果。1、黄未利用职权压医院，可贵；2、如果省政法委领导的孩子因医疗事故死在医院都没办法，百姓咋办？
2,哎哟喂找逃亡者OST 的时候看到这个粉激动的！自立门户培养的新人演绎自己的出道曲目——艺人当到这份上是该多有成就感虽然唱得跳得都没你们老板好，而且这组合名字难记难读，但是你们眼光不错跟对人了哈，至少比那个老朴好！
0,再去再去北京真凉快，深圳太热了…怀念北京啊！！！
3,天堂里有没有球来球往？~ ~
3,这个真的很有李书福的风格分体之后能保持平衡吗?不过创意很好李书福为解决交通堵塞研发双体车独家曝光】最近，吉利一款双体概念车完整曝光，其标新立异的外形和与众不同的内部结构，带来了一系列的概念突破。此车最大看点是主单体车和从单体车能够完全分离，且独立运行。您看到这款车有何想法呢？欢迎讨论！
1,所以我玩个游戏还被人嫌弃~ 是怎么样嘛···我新来的你们有意见哦！！拽个P 呀。。。诅咒你们买方便面，没有调料包。。！！！外加被太阳晒成比国际友人还黑！！！！
2,悲剧了。。咖啡倒在衣服上了。。帮我找件外套好不。。
2,米吐，这是为毛呢？？可能是在QQ 和微博上把要说的都说完了。又或者一天到晚关注的人太多了，感觉别人都把自个想说的话都说完了，而且还比自已说的好。。。。。关于这个，我被人投诉数次了。玩微博后彻底荒废了博客，很久没有写出长段长篇的文字了。
0,史上最暴强的答卷
3,可以我问问韩庚他同意不？向提问：我现在20已经工作了可是看不见前面的光啊？？我想变成想韩庚一样的人！您说可行吗？？会是浮云吗？？？
0,中午，我没有吃饭也没有睡觉，完成的工作是为下午的课做了一个很好的课件，可惜不能上传围脖。保存到网盘里吧！
0,提前對 你說 句< 生日快樂 >
3,"加我MSN：paulina ,71@hotmail ,com"
0,不像摇滚，倒像书生看来怀旧大家都挺有兴趣，那就再让大家拍几砖吧。当年摇滚的时候的事！
0,回复谢谢啊你好，你的这条微博已被水龙英云微群群主设为置顶，时间：一月(来自: )游走在千年不变的时空，欣赏星光灿烂的银河，萧笛阵阵传爱的歌，吴刚捧酒献嫦娥，仙子起舞娘娘乐。为何？喜闻人间送仙鹤，天上人间共欢贺。啊！这是时代新乐章新潮河，让我们举杯一起喝。-水龙英云
0,【穿上比基尼齐齐撑亚运】
0,完全同意～对方若不是能温柔包容双鱼的人，就不能给你幸福，即性格是最重要，而且要有随时保护你的体力，对有时有点虚荣的你而言，外貌、风度、品味等外在也很重要。1、性格2、体力3、面貌4、风度5、品味6、财力7、智力8、家世9、学历
3,我怎么没听说。听说塘沽洋货的天桥下又发生抢劫案了！！！！！！！一个歹徒把一个路人大腿给扎（动脉）了，抢救无效而亡。还有在塘沽金街（步行街）西侧的天JIAN 俱乐部附近，也发生了抢劫致死的事件！（大家晚上10以后最好少出去~ 或者多人出行）
0,我不吱声，我就转转转大家懂的不解释。全民娱乐需要低调参与谨慎围观文明调教和谐圣战
0,跟你比好像还差那么一点点，呵呵有我帅吗？每次看到自己都是那么帅！公共知青沙龙2009年1月16日第四个庆生会合影好多好朋友~ ~ ~ ~ 麻烦下，欢迎认领自己的合影~ ~ ~
0,好口爱啊~ 我还想买小丸子爷爷手又痒了~ 哪有得卖？小丸子愉快的一天，希望今晚做个好梦！★小丸子愉快的一天，是不是也有你身上的影子呢？
0,"谢谢我的new assistant Christine ,让我们的效率进一步改善噢~ 合作愉快发觉叫Christine 的做助理都非常的nice ，让我有这感觉的是Bey 的前助理，一个pretty 的白人mm"
0,回复坚持！我今天没睡懒觉！！Α ?、打乱人生物钟节律，长此以往会精神不振2、影响胃肠道功能，易导致慢性胃炎、溃疡病3、影响肌肉的兴奋性，起床后会感到腿酸软无力，腰部不适4、影响记忆5、周末长时间睡懒觉会导致“周末头疼”，睡懒觉会错过早餐，会造成饮食紊乱。--转
3,奔走呼号o 耶~ ！时光网可以正常登陆了，恭喜。
1,买了条似浴巾一样长的毛巾，狂汗
1,韩国整天下雨，就知道下雨~
2,疯了疯了是不是也有一个叫李刚的爸爸疯了。这是什么年代。已发信问，属实。益阳，也出名了……求证。益阳市区刚发生了特大命案，一个人驾驶湘A 牌照的车在街上专门对着人撞，撞死了8、9个人。然后下车就一顿乱砍……不太平啊，不和谐啊……向无辜死者们默哀！
0,还有一个“同志”。专家这些年我们糟蹋了不少词语，最让我惋惜的有两个，一是“小姐”，另一个是“爱国”。
3,原来你们一样啊。。我是国庆节那几天。这么巧啊。。我刚才来的。。我也最女人，第一天，腰酸背痛脚冰凉重阳老师。。保啥带鱼老湿抱抱。。。最女人好难过。。痛死我了。刚上完课回家的路上。看见跃进桥上好多人。还有警察拉警戒线森马的。我还以为有人跳河。原来是运博会花船游行啊。我还真是幸福能看见。刚好奇看了一眼。就听见传来：GEE .GEE .GEE 。。我囧 了。赶紧回家去。我们可是古城哎。。。
0,海月流光风浪浪，几分忧郁敛天妆。神女难耐银河寂，一梦幽蓝醉万方。---和小卟 咚--《月光女神》-西边的月亮正从天水相接的地方升起微波粼粼的海面上霎时间泛起了鱼鳞光斑斑点点随风摇晃深沉的迎着月郎涌起阵阵波浪拍打礁石的胸膛此时暗礁情不自尽泪淌感叹年迈悲伤深海处那些花花肠日夜放纵在嘘唱..~ 小卟 咚~ 请点完整诗篇
0,宁愿人间做凡人，不愿天堂为神仙....！情侣泳....！
1,请关注这位子明记者命运，因报道上市公司凯恩股份丑闻，正被当地警察全国网上通缉。全国媒体应联合起来。不管报道是否有差错，这种直接通缉记者的行为都是可耻的！
3,重要的是早一点扫除政治宿怨，才能让为中华民族洒血的英烈们长眠致敬。。＞   裁唬  薪⑼  看蚬 狻 ?向为中华民族的生存与尊严而战斗过的人致敬！
0,幸福的何老师
0,嘴馋想吃。冰糖葫芦
1,再逼我！姑奶奶不伺候了
3,小龙虾肌溶解？省人医接了三十多个病例。症状多为肌肉酸痛真吓人《南京多人吃小龙虾致肌肉溶解》
0,喜讯!!0757!!我错过了给我的电话!!会是什么事情呢?心中忐忑!
0,10元3个..
3,照亮你回家的路: 请转一下！帮助孩子和家人团圆吧！谢谢！来拐我吧~ 放过小孩~
0,回复我们湖南银。。。怎么就变得这么窝囊了？血性还在。。。怎么就憋屈了呢？！我眼里的湖南银还是血气方刚滴啊。。。。各地特产。新疆人卖葡萄干，甘肃人卖拉面，宁夏人卖枸杞，西藏人卖草药，云南人卖鲜花，山东人卖大葱，山西人卖煤炭，东北人卖大米，福建人卖茶叶，广西人卖米粉，安徽人收废品，河南人当力工，四川人当保姆，湖南人开出租，湖北人开餐馆，浙江人包商城，北京人卖批文……
1,那个破老师，不上课就不上课啦。死都这么烦。如果不看在学习初三的内容，我绝对不会去的。我感觉那些老师都超级垃圾的。今天一大早的，舍弃语文课，直奔数学与物理的初二课程了。烦~ 还有26天就上初三了。
0,【飘浮在空中的白云灯】——来自设计师赵丽萍。我是天空里的一片云偶尔投影在你的波心（徐志摩）。洁白柔软的白云形象灯具，有两种形式，一种是落地灯，一种是吊灯。落地灯有小小的、雨滴形的拉线小开关，云朵形状的底座，则是灯罩的投影。家里飘浮着一片白云，如此创意，你想拥有吗？
3,当晚，我走在华师回暨大的路上，接到一个当时断交已久的人电话告知此事…那天我在《新快报》编辑部，头顶那部电视机正在反复的重播凤凰卫视的现场直播，办公室里一片不断的惊呼……领导们紧急会议，决定马上准备号外。既紧张又兴奋，毕竟百年一遇的特大新闻……为死难者默哀……真的是光阴似箭，9.11事件整整过去9年了。
0,我吃自己种的博友【眼睛过度用眼吃番木瓜】长时间盯着电脑屏幕织围脖很伤眼睛。视网膜感光所依靠的关键物质维生素a 大量消耗，眼睛感到干燥、疼痛、怕光，甚至视力下降。此时就需要食用可提供大量维生素a 的番木瓜。
3,"你永遠 都不懂我,也對 .我想我也不需要你懂,懂我的人多得是.我知我勉強 你沒 幸福,算了吧."
0,朋友空间留言：春如四季！太精准了！！赞呀！！
3,今天很早起换被套＋床单鼻子终于受不了了开始过敏。。。治疗过敏的药药弄得我反应迟钝昏昏欲睡Road
2,哇～～经典句吖 ～罗老师今晚上来巡房真系邪~ ~ 这边刚说了罗军，那边就即刻碰上4年不遇的罗军上来巡房！距就系隔离宿舍睇紧世锦赛！我能想到最好玩且荒谬的事，是用twitter 去关注罗军~
1,弱]国家电视台，没一句真话!【求】请见证一个国家电视台能无耻到什么地步！是一个国家电视台干的事情！不知道是哪个国家的？
0,: : 无“广州亚运美食文化节”将于2010年11月6日—12月5日隆重登场，可以免费入场试食啊！各区地址点击大图！！去就叫埋我啊~ ~
1,回复我今晚又想去hk shopping 了.
2,一位在重庆工作的女士因为害怕拥挤的原因拒绝参加世博，而被所在工作单位罚款1500元。
3,如此大意。。。。。
3,把委屈留给自己，把开心留给别人。我现在都不知道这么做到底值不值得！
0,《张说八道》，送我一本就好，谢谢《发财之书》《喧哗与八卦》《年度总发财》万能的微博啊！筒靴确实要出书，而且我真的是他的经纪人！为了他这本前无古人的扯淡八卦集的书名，我已经要愁的饮弹自杀了！希望各位老师帮忙想想书名哈，一旦采用，新书上市我火速送你五本，如果没好的想法，请帮忙在《八道》《发财道》《发财八道》里面选一个哈，跪谢！
2,为啥只能在家呆两天呢？我还没待够！！！！！！
3,河童窝。我中意啊。！我钟爱的动画片《河童之夏》，一直有个心愿，这要是能拍成一部真人演绎的电影就好了，但不知该把河童换成中国的哪种传说神物呢？貔貅？饕 餮 ？麒麟？呃。。。这几位好像都不太面善呢
0,非常感谢各位小飞船积极响应活动。活动第一阶段的2位获奖者地址已经收到。第二阶段请随时关注微博动态。审核通过后，也会送出独家绝版限量签名EP 哟~ 感谢支持啦。送张帅照。个人超爱。哈哈。
2,“现在的大学，大家都很忙”不教书育人，忙什么？！“教出来的学生不会做人，也不会做事。”那这学生都会做什么呢！？再问一句，这大学还这么办，有什么意义呢！？“现在的大学，大家都很忙，但大家要教什么，怎么教，其实没人操心。这样教出来的学生，不会做人，也不会做事。”
1,中国之大连张孩子的书桌都容不下雷梦佳生命就此结束！爸、妈，对不起，你们的恩情来世再报！辉辉，来世再做好朋友！
3,"因为太爱了，孤独了自己，寂寞了自己。为你而寂寞。我爱你是虚伪的,我爱你是欢笑的,我爱你是庸俗的,我爱你是缺陷的,我爱你是孤独的"
1,等我回去的......我就抱着金子大腿不松手昨儿在张一元说了一天，跟我师弟小栾合作，痛快！（他痛快不痛快我不管）。你们听的如何？感谢官网的朋友们送我的卡片和花儿，我就不挨个儿点名了，另外照片也是从官网偷的，何德何能无以为报，咱回头再多说几场，回见！
0,别让那快乐走了，姐……姐……姐……舞曲版的？: 应该是在唱《祝你平安》吧能猜出我在唱什么歌么？应该很好猜吧！赶明儿来个有奖竞猜~
0,凤凰卫视的当家花旦受访时语出惊人地说，一个不偷不抢的二奶有什么错呢？谈很多次恋爱的女人又有什么可耻呢？◆ 归根到底，古往今来一切女人都还是想做『坏男人的最后一个女人』。◆ 中国男人乃至整个中国社会，对女人的要求其实还停留在『忠贞』◆
3,"大家都各自做好自己的事,有没有这么多问题了,不要这么乱了,"
0,今日系国庆节第二天~ ~ 外面风和日丽~ ~ 我陪老友一齐去电脑城逛街，顺便买我心爱既手提电脑配件，满载而归~ ~ 哇咔咔~ ~
3,哎果然不会逗人开心第一名双子座；第二名天秤座；第三名双鱼座；第四名狮子座；第五名摩羯 座；第六名金牛座；第七名白羊座；第八名水瓶座；第九名天蝎座；第十名射手座；第十一名巨蟹座；第十二名处女座。今天有人逗你开心吗？
0,呵~ 图片很有趣。。。光滑不易起皱；节俭不花钱保养也白净；细腻不易长斑长痘 ；美观造型简洁时尚；严肃不苟言笑；真诚不皮笑肉不笑两面三刀；庄重大气福相；和谐一分为二又合二为一紧绕一个核心；忍辱负重，从小到大常代脸受过挨打；低调深藏不露；生动风情万千，动人心魄。
1,天生忧郁？妈呀！！不得了了！！咋办呀。处女座—忧郁未来。
2,偶已经回复老大偶很感兴趣了，现在就差最后确认安全问题。据说，要是男孩儿去的话，一到那里的标配是军用吉普+枪的……
3,顺便说点什么吧...供在佛堂的那盏酥油灯是为了几个月前玉树地震亡生的众生而点，此刻佛堂又多了一盏为舟曲遇难众生而点的酥油灯，每尊佛像都流露出慈悲的眼神，可惜无知的众生无法驱除内心的无明，愿我的一切善业回向此刻在中阴的一切众生远离一切怖畏，也愿此刻拥有美满人身的众生用智慧点亮自己的人生！
2,炎先生你不但话痨 还很可爱哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈！！！哈哈捶！噗
3,呢个的确系一个悲剧....不过我都系唔建议用使市民恐慌概方式来宣告自己概死亡！！我正打算听日去中华广场中华广场有人跳楼啊！好恐怖啊~ 个脑都出埋离啊！
1,两通电话都打扰到人吃饭，
0,这是个永远都无法复制的经典Please honor your gift
3,狮身人面像
0,静如处女动如脱兔这就是依晨喧嚣过后，一个人才是宁静
1,。他娘的，钓鱼岛没解放，还真睡不安稳。我郑重向中国城管部门举报，在钓鱼岛上发现违章建筑，你们管不管？！请大家帮忙，尽快送达城管部门。
0,乖乖，太武断了哈哈，智商至少180上了微博的作家一定在坐家。不上微博的作家就不是好作家
3,中国大学是人类史上最大的笑话!耶鲁校长: 中国大学是人类史上最大的笑话。“他们以为社会对出类拔萃的要求只是多：课程多，老师多，学生多，校舍多”。”“而校长的退休，与官员的退休完全一样，退休前利用权势为子女谋好出路。”“很多人还以为自己真的在搞教育，他们参加一些我们会议，我们基本是出于礼貌，他们不获礼遇。”
3,"报复社会。。。依旧受不了~ 报复别人我今天下午刚见过这只室友很开心的上去戳了又戳囧 rz 帅哥是虫师全身出触手,妖 淫虫路线猎奇漫我以前不喜欢会蠕动的虫子，受不了他们毛茸茸肉答答的，但是第一次在现实生活中看到这么可爱的虫子，就忍不住把他带回了家。。。。。。。"
0,午夜刷屏党。。滚滚滚滚滚滚滚滚········钟滚滚VS 滚滚，好可爱~ 哇，刷屏党狗昂小哇vs 国宝熊猫，动的，动的，大家懂的！！萌系依旧！！！
0,我爸的农场名也变成“小鱼儿”啦！哈哈哈！怎么没变成个别的，偏变成个小鱼儿了呢，嘿嘿嘿，看着那个大傻彪子搞不清楚一脸狐疑又满口骂骂咧咧的样子真是好好笑的咧，
0,徐福记喔?天阿~ 运气真好，该去买彩票
3,看这种报道都会觉得很悲哀，更悲哀的是我相信此类事件绝不是单个偶然事件，各地还会继续上演！因聚众扰乱交通秩序罪，被判处有期徒刑一年，缓刑一年。
2,维根也真够可怜的，被两支球队打成了筛子。被热刺打了个9：1，又被车子打了个8：0，惨不忍睹啊！
2,: 。有房出租2010第七集《MPF 殺 人事件》@ 楊 愛 瑾Miki
2,【毛】【蒋】两家各三代的差别····
0,凶呢...呵呵v 这是主人给我的。你干嘛呢干嘛呢干嘛呢...
0,回复你是？嘻嘻加我！在大学阶段，你或多或少都会深刻地爱上另外一个人，不管是男的爱男的女的爱女的男的爱女的还是女的爱男的。最后你变成精神病对方都不知道是因为她，那你说你多亏啊，你至少在精神病以前让对方知道我是因为你我变成精神病了，对不对，让她至少要有点心理负担嘛（对，爱就要勇敢说出来嘛~ ）—俞敏洪
1,星期一到星期五都系電 腦 課 ！天啊！～
0,最爱星期天听伟哥讲故事了~ 咩哈哈，终于盼到周末~ \ ，瞧瞧上班族一周的表情...你是不是也如此呢~ 祝大家周末快乐
3,看看这些好有创意的恶搞！
0,前一阵子在鸟巢跟几位高手比轻功，结果我输了！
2,回复昨天搞了一晚上关山月，发现我的琴特别不准……不晓得为啥……张总转的我们就转！哈哈~ ~ ~ 这粉丝铁吧！帮转！有位美女找房子！张总转的我们就转！哈哈~ ~ ~ 这粉丝铁吧！帮转！有位美女找房子！求朝阳区水碓子、团结湖、呼家楼合租信息！~ 房东突然说准备把房子卖了，今儿起我开始找房。
0,回复嘿嘿，老爸不是老人家，要做小伙子，哈哈福如东海长流水，寿比南山不老松。祝老人家越活越年轻！3月5日，是JoJo 老爸大寿，特此在围脖征集祝福！感谢老爸养育之恩，感谢老爸纵容四海漂泊的疯丫头，感谢老爸遗传健康风趣幽默给我~ ~ ~ 帮忙下！征集祝福祝福祝福！！！
1,美国独立宣言的起草人杰斐逊在其总统任期内，反对党控制的媒体常对其进行造谣中伤，恶意攻击，有些攻击甚是下流。曾有人向其建议封杀媒体。杰斐逊坚决反对，并说了下面的话“如果由我来决定，我们是要一个没有报纸的政府还是没有政府的报纸，我将毫不犹豫地选择后者”
2,好想全部偷偷抱回家五朵浮云....
1,苏了!哎呀~ ~ ~ 苏史了！！！甚是可爱碎叫碎叫大佬安安小虎牙？面瘫神马滴都是浮云啊浮云~
1,无聊的一种推销。打出横幅——光膀男短裙女吃大优惠“本店有大学生专用客房”。只要市民在该店吃东西时男的光膀子、女的穿超短裙，买单时便有大优惠。酒店还开辟了大学生专用客房，在收费上打五折，并免费提供避孕套。
0,大丫眼力就是好好庆幸哦，没有两个人同时说：我马上到……回来啊，还浪费那钱！
0,不走不知道，世界很奇妙。但总是年轻的一代，未来延续者。昨晚与朋友宵夜，路边一对小恋人在吵架。只听女孩对男孩大喊：＂ 你走吧，去找你那89年的老女人吧！＂ 大家一起晕倒，恍若隔世。今天遇到了一个史上最雷人的应聘者，满腹思想，却什么也做不了。sigh ~ ~ 像他这样的大学生不知道还有多少。写了篇博文，与大家分享：
1,皮肉没有羽绒值钱。。还是因为穷啊！就象富人喜欢看角斗士一样——悲哀
1,变态的TMD 菲律宾！！
1,那就是说洗洗更健康喽
0,哈哈，我想和你一起完成【这辈子一定要和恋人做的10件事】1.一次长途旅游；2.一起去图书馆坐一下午；3.一顿烛光晚餐；4.一起买个玩偶，哈哈跟肥婆一样（标准）的普通话哈哈哈哈好盏古天乐讲普通话，仲搞笑过讲相声~ 百事广告古天乐
3,哈哈~ 我愿意！据美国一项调查显示，绝大部分女人愿意15个月不Make Love ，以此交换一柜子新衣服。这说明，在男人心里，兄弟如手足，女人如衣服。在女人心里，男人连衣服都不如。。。这个在中国也适用吗？(投稿)
0,买新衫了，照照` ~ ` ~
0,。谢谢从泰国带回来送我的三件T 恤 ，这是其中一件，大螃蟹，布衣屏贴，可爱，很喜欢！哈哈！！特写~
2,"“2014年将是全球发展关键的一年,这一年将有一件惊天动地的大事发生,将主宰本世纪的未来走向,世界或将陷入危机,其状况或许不比电影《2012》乐观。”"
0,巴西球迷也来抢票了！1.世界杯首次在非洲这块贫瘠的大陆上举行还是令人很期待的；2.我的最爱是五星巴西，1990年之后，他们每八年就夺一次冠军，今年是韩日之后的又一个八年，不知道会不会应验；3.我爱世界杯！！！！！我爱世界杯！！！！！
1,现在有时间了，可以整理冬天衣服，给新疆那边小朋友邮寄过去，那个帖子被主人给删了。做好事也是不可以等的呀。
1,强悍长的够彪悍 的一项科考研究最近在格陵兰岛附近海域发现了38种怪异的外来深海物种。这些物种都是首次在格陵兰岛附近海域发现。科学家们认为，这是全球气候变暖和深海捕鱼的结果。
1,事实证明金希澈 的舌头跟正常人长得不一样~ ~ ~ 解释完毕~ ~ 我就几天没看YS 这究竟是啥啊
0,回复周劲松的音乐类型是比较小众的，所以大家有点不能接受，不过达人舞台的好处就是不同类型的表演，无论大众小众，都能在这个多元化的舞台上得到展示非主流，我承认不能接受他华丽又低调的周劲松惊艳出场啦，非常有个性又有才华的他一直被和称为真正的音乐达人
1,==。。又被骗了！噗。。。。周笔你个森金并。。又被骗了，还以为你真去买菜，害我想了半天奶奶会是谁，原来是歌词啊，你个大骗子!今天天氣 真呀真正好。我和奶奶去呀去買 菜。
2,请关注···
0,现在已经出来了吗？哪里能听到啊！！！等着哦，别HY 我们想听《嘻游记》片尾曲，张杰的完整版《心中一把火》，持续关注本搏，下周精彩放送！
0,快D 出拉.张新碟@ ?
0,还好我单身～感情问题全部结束，没有就没有波折晕请点到名的童鞋到转运办公室来一下射手金牛天蝎狮子水瓶
0,好吧，那我也找天蝎b 男！就是第一条没啥用。嫁人就嫁B 型天蝎男的3个理由。【嫁人就嫁B 型天蝎男的3个理由】1、酷爱权力，99.9%都很聪明，总有贵人相助，一生非富即贵，盛产官二代富二代。2、谈恋爱时绝不会仗着自己的魅力而随意玩弄别人感情，可说是个正人君子。3、颇具神秘气质，意志力顽强，重视性欲，床上功夫极好，生活激情不断。---《闹闹的星座书-天蝎座》
1,用原帐户的邮箱，现在竟然能重新注册新帐号。KAO ，老用户的帐号都删空啦！？搞什么飞机啊！？原来用用户名就能登录，现在改为用注册邮箱登录，填了邮箱和密码，又报错。还让不让人下单啊！？连取回密码都不行。十年前用的什么邮箱注册现在哪还记得啊
0,自始至终，只爱一个，9月新专辑哦，曲风很多变，希望博主关注本来一直看好江映蓉，但是李霄云先一步出了专辑，真的好爱爱哦！《爸爸给的坚强》《你看到的我是蓝色的》《说走就走》都好好听，感情真挚声音干脆清澈，像她的名字一样直入云霄！哇咔咔，大家一起围脖，一起支持李霄云吧！！
1,前几天订的床单到啦，嘎嘎~ ~ 麻利的加完班去拿
0,顺便说点什么吧...身上事少，自然苦少；口中言少，自然祸少；腹中食少，自然病少；心中欲少，自然忧少；脑中虑少，自然纹少。
2,我也很爱的喜欢的童鞋请举手
0,对说：赶快换图片
1,我是仲冬的！【生日看你的爱情性格】依据你的出生日从下表中找出你的出生季节——将看出你的爱情性格。很正！
1,"回复转起来,见证网络的力量!我们为什么不"" 全民全网皆宜黄"" 呢!---行动起来!我们从现在起,只发布"" 宜黄事件"" 的围脖!---直到可怜的钟家人获得自由为止!!!---纪念九一八,围观宜黄县,拯救钟如九!今天是,让小日本放了我们的船长,让畜生放了我们的子民!"
1,我连音响都没有，公司提供了我一只坏掉一边的耳麦，摄像头就更不要想了……hehe ，一半是火焰，一半是海水这真是太写实了，深有感触。设计师的理想与现实。
3,“我留在此地等待，只为静静见你一面”也许，你永远不会知道在某地某人期待见你一面……PS: 默然等待一世，只为无言相见一面！
0,会参考你的建议大对说：我觉得我买应该多做一些粮食的促销活动，因为我们年轻人啊平时上班没时间帮父母买粮食可是米面都很重，但是我们如果买，父母都觉得很贵，之前水晶米的促销就很好，现在我买的粮食都没很便宜的米面了，这点觉得不是很爽，应该总有一个牌子特供我买，一直就是特价~
1,还有20天的勋章那。。。加油吧原来连续三天发原创微博就可以得到勋章，啊哈哈哈哈。我要勋章。
0,还配吗？有没有去现场的阿，大家喜欢我和裘隆老师唱《灵芝缘》还是喜欢我和赵志刚老师唱的《灵芝缘》阿？
0,飞机又无缘无故的延误了。推荐个iphone 游戏吧。DO -DON-PACHI RESURRECTION 还不错。准备乘坐GH 的朋友可以下载一个。因为你根本不知道将会在T 三呆多久。
0,一定睇到？哈哈.我都转咗 先!: 要记住先。: 尼个一定要转..记住先: : 一于星期五睇下先..
0,17条微博就得到了7万多粉丝，国脚的人气潜力很高的。盼着多写点这次的客场比赛，希望有好运相伴。
0,就是..哈屍 CP ......素材是植物大战僵尸==带着小鸭子的那个太适合庚哥了(-┏ )【↓ ↓ GIF ↓ ↓ 】
2,你说的话，让我铭记于心！！以你为榜样!我只感到时光如梭...感觉度日如年了吧哎哟，我感觉都很近了居然还有22天【10月21日分享】第一，永远不要说别人不好，第二，永远不要踩着别人往上走。第三，当别人对你不好的时候，你要对他好，要感动他”——黄晓明（2010年7月做客《艺术人生》早安，明教）
3,……球输了，卡卡还是卡卡，法比亚诺还是法比亚诺，罗比尼奥还是罗比尼奥。巴西，4年后我去现场看你们！
3,人贩子太可恶抓到就杀
0,还差五百个粉丝数就敏感了
3,"回复是个人都爱骗自己男人女人也爱骗自己吗其实我想自己是有的.但是不想承认.你也别提醒我了,我继续欺骗自己好了.按照你说的哦乐观悲观的混合型，一般都是会有抑郁虽然闻起来酸酸的看起来灰灰的但是喝起来却是另外的一种味道。就像臭豆腐抹热馒头上"
2,对说：爱人，，失踪了。。。今天不见你围脖啊啊啊。。。
0,原来某人也喜欢用小号啊~ 不知道在别的地方有没有小号。。。用小号是要偷看我们么
0,"回复钉州万岁阿德来自钉州.祖国的边疆的边边的边边...的边边..再边边.,,阿德阿德他是来自我们新疆的！！～～～就喜歡 傻傻的阿德阿德虽然来自乡下但眼睛和杜巨星一样勾魂啊！阿德犯傻了。。。。我也犯傻了。。。。同学们我要来看你们了！！！"
3,当你向我跑来，我们双目对视，面带着微微笑，那感觉好熟悉，却已相隔一年……说了再见，却不知何时再相见……
0,下雨真好！
0,超狗归来第一季哈哈，给米蒂买了超人衣，笑疯了拉到了街上，好多人给它拍照，可爱死了，秀一个
0,为了哄妈妈，今天特意陪她去逛街。买了一条裙子和一双凉鞋，乐坏了，说明天可以穿着新衣服去参加婚宴了
3,以100元天的三俗价雇请专业人员向前来提款的各界爱国人士传授提取到有收藏价值的人民毙之诀窍。你遇到假钞都是如何处理的？
0,豆瓣好啊数量不错的博博。。。重发一次。。好处多。。。Q _ Q 美腿呀，够咬人的！这是在清点户口吗？！百度是北大的，腾讯是深圳大学的，阿里巴巴是杭州师范学院的，搜狐是清华的，新浪是复旦的，网易是成都电子科技大学的，校内人人是清华的，开心网是北京核工业学校的，5Q 是华中科技大学的，天涯是中山大学的，豆瓣是清华的，3G 门户网是清华的，UCweb 是华南理工大学的，360是西安交大的
0,想當 年爺 也系雞 碎花黨 的…夢 幻没想到把鞋子这样摆放还挺有感觉的，哈哈哈
0,[孙燕姿经典全纪录]现在自己再看，都觉得那时候的自己好青涩，但确实我们的开始~ ~ my love ~ ~ Stefanie
0,。我一大学上下铺，89年远嫁德国，她曾对我说过，现在什么都能用德文想，就是数钱时，一定要用中文，否则总是担心自己数错了。
0,回复祝你跨越一般般！哈哈~ 一般般拉~ 和亲爱的还有大家正在金草帽吃韩国烧烧～
1,28号考摩托29号考电算化30号考党章真系会死人噶 哇
0,李霄云2010.8.31周末新派对拍摄
0,试试偶来公布昨天获得免单的幸运朋友，恭喜恭喜~ ~ 请尽快私信我你们的联系方式，饱享美味号外号外！！谁说天下没有免费的“午餐”？！你吃披萨，我买单！【乐啊优惠券，免单活动，窝窝团原价55元的披萨，现在免费啦~ ~ 】今天22点前此条消息，偶将随机抽取两名粉丝赠送免单券！！
1,不敢看。我不敢看。。老天有眼，阎王爷有帐，一定要让畜生们受到几何级的报应【看完视频我的心在绞痛】浣熊被活剥光皮还挣扎抬头回看自己身体！如果你还有良心就！顶到中央，让政府立法！
